Sun Sep 25 23:42:30 PDT 2011
Sender,SampleRate,UnixPlumTime,PlumTime,Voltage,Block Id,Sequence No
143,5,1315799989,Sun Sep 11 20:59:49 PDT 2011,4095,5,88
143,5,1315800029,Sun Sep 11 21:00:29 PDT 2011,4095,5,89
143,5,1315800059,Sun Sep 11 21:00:59 PDT 2011,4095,5,90
143,5,1315800384,Sun Sep 11 21:06:24 PDT 2011,4095,5,91
143,5,1315800389,Sun Sep 11 21:06:29 PDT 2011,4095,5,92
143,5,1315800489,Sun Sep 11 21:08:09 PDT 2011,4095,5,93
143,5,1315800579,Sun Sep 11 21:09:39 PDT 2011,4095,5,94
143,5,1315800583,Sun Sep 11 21:09:43 PDT 2011,4095,5,95
143,5,1315800604,Sun Sep 11 21:10:04 PDT 2011,4095,5,96
143,5,1315800609,Sun Sep 11 21:10:09 PDT 2011,4095,5,97
143,5,1315800644,Sun Sep 11 21:10:44 PDT 2011,4095,5,98
143,5,1315800649,Sun Sep 11 21:10:49 PDT 2011,4095,5,99
143,5,1315800664,Sun Sep 11 21:11:04 PDT 2011,4095,5,100
143,5,1315800699,Sun Sep 11 21:11:39 PDT 2011,4095,5,101
143,5,1315800749,Sun Sep 11 21:12:29 PDT 2011,4095,5,102
143,5,1315800814,Sun Sep 11 21:13:34 PDT 2011,4095,5,103
143,5,1315800819,Sun Sep 11 21:13:39 PDT 2011,4095,6,104
143,5,1315800824,Sun Sep 11 21:13:44 PDT 2011,4095,6,105
143,5,1315801069,Sun Sep 11 21:17:49 PDT 2011,4095,6,106
143,5,1315801074,Sun Sep 11 21:17:54 PDT 2011,4095,6,107
143,5,1315801079,Sun Sep 11 21:17:59 PDT 2011,4095,6,108
143,5,1315801094,Sun Sep 11 21:18:14 PDT 2011,4095,6,109
143,5,1315801099,Sun Sep 11 21:18:19 PDT 2011,4095,6,110
143,5,1315801104,Sun Sep 11 21:18:24 PDT 2011,4095,6,111
143,5,1315801114,Sun Sep 11 21:18:34 PDT 2011,4095,6,112
143,5,1315801124,Sun Sep 11 21:18:44 PDT 2011,4095,6,113
143,5,1315801134,Sun Sep 11 21:18:54 PDT 2011,4095,6,114
143,5,1315801139,Sun Sep 11 21:18:59 PDT 2011,4095,6,115
143,5,1315801144,Sun Sep 11 21:19:04 PDT 2011,4095,6,116
143,5,1315801154,Sun Sep 11 21:19:14 PDT 2011,4095,6,117
143,5,1315801159,Sun Sep 11 21:19:19 PDT 2011,4095,6,118
143,5,1315801164,Sun Sep 11 21:19:24 PDT 2011,4095,6,119
143,5,1315801169,Sun Sep 11 21:19:29 PDT 2011,4095,6,120
143,5,1315801189,Sun Sep 11 21:19:49 PDT 2011,4095,6,121
143,5,1315801194,Sun Sep 11 21:19:54 PDT 2011,4095,6,122
143,5,1315801199,Sun Sep 11 21:19:59 PDT 2011,4095,6,123
143,5,1315801204,Sun Sep 11 21:20:04 PDT 2011,4095,6,124
143,5,1315801254,Sun Sep 11 21:20:54 PDT 2011,4095,6,125
143,5,1315801269,Sun Sep 11 21:21:09 PDT 2011,4095,6,126
143,5,1315801274,Sun Sep 11 21:21:14 PDT 2011,4095,6,127
143,5,1315801299,Sun Sep 11 21:21:39 PDT 2011,4095,6,128
143,5,1315801304,Sun Sep 11 21:21:44 PDT 2011,4095,6,129
143,5,1315801309,Sun Sep 11 21:21:49 PDT 2011,4095,7,130
143,5,1315801314,Sun Sep 11 21:21:54 PDT 2011,4095,7,131
143,5,1315801319,Sun Sep 11 21:21:59 PDT 2011,4095,7,132
143,5,1315801324,Sun Sep 11 21:22:04 PDT 2011,4095,7,133
143,5,1315801329,Sun Sep 11 21:22:09 PDT 2011,4095,7,134
143,5,1315801334,Sun Sep 11 21:22:14 PDT 2011,4095,7,135
143,5,1315801339,Sun Sep 11 21:22:19 PDT 2011,4095,7,136
143,5,1315801344,Sun Sep 11 21:22:24 PDT 2011,4095,7,137
143,5,1315801359,Sun Sep 11 21:22:39 PDT 2011,4095,7,138
143,5,1315801364,Sun Sep 11 21:22:44 PDT 2011,4095,7,139
143,5,1315801374,Sun Sep 11 21:22:54 PDT 2011,4095,7,140
143,5,1315801379,Sun Sep 11 21:22:59 PDT 2011,4095,7,141
143,5,1315801384,Sun Sep 11 21:23:04 PDT 2011,4095,7,142
143,5,1315801389,Sun Sep 11 21:23:09 PDT 2011,4095,7,143
143,5,1315801394,Sun Sep 11 21:23:14 PDT 2011,4095,7,144
143,5,1315801399,Sun Sep 11 21:23:19 PDT 2011,4095,7,145
143,5,1315801404,Sun Sep 11 21:23:24 PDT 2011,4095,7,146
143,5,1315801414,Sun Sep 11 21:23:34 PDT 2011,4095,7,147
143,5,1315801419,Sun Sep 11 21:23:39 PDT 2011,4095,7,148
143,5,1315801424,Sun Sep 11 21:23:44 PDT 2011,4095,7,149
143,5,1315801434,Sun Sep 11 21:23:54 PDT 2011,4095,7,150
143,5,1315801439,Sun Sep 11 21:23:59 PDT 2011,4095,7,151
143,5,1315801444,Sun Sep 11 21:24:04 PDT 2011,4095,7,152
143,5,1315801449,Sun Sep 11 21:24:09 PDT 2011,4095,7,153
143,5,1315801454,Sun Sep 11 21:24:14 PDT 2011,4095,7,154
143,5,1315801469,Sun Sep 11 21:24:29 PDT 2011,4095,7,155
143,5,1315801474,Sun Sep 11 21:24:34 PDT 2011,4095,8,156
143,5,1315801484,Sun Sep 11 21:24:44 PDT 2011,4095,8,157
143,5,1315801494,Sun Sep 11 21:24:54 PDT 2011,4095,8,158
143,5,1315801554,Sun Sep 11 21:25:54 PDT 2011,4095,8,159
143,5,1315801599,Sun Sep 11 21:26:39 PDT 2011,4095,8,160
143,5,1315801614,Sun Sep 11 21:26:54 PDT 2011,4095,8,161
143,5,1315801624,Sun Sep 11 21:27:04 PDT 2011,4095,8,162
143,5,1315801634,Sun Sep 11 21:27:14 PDT 2011,4095,8,163
143,5,1315801639,Sun Sep 11 21:27:19 PDT 2011,4095,8,164
143,5,1315801649,Sun Sep 11 21:27:29 PDT 2011,4095,8,165
143,5,1315801699,Sun Sep 11 21:28:19 PDT 2011,4095,8,166
143,5,1315801704,Sun Sep 11 21:28:24 PDT 2011,4095,8,167
143,5,1315801719,Sun Sep 11 21:28:39 PDT 2011,4095,8,168
143,5,1315801739,Sun Sep 11 21:28:59 PDT 2011,4095,8,169
143,5,1315801744,Sun Sep 11 21:29:04 PDT 2011,4095,8,170
143,5,1315801769,Sun Sep 11 21:29:29 PDT 2011,4095,8,171
143,5,1315801779,Sun Sep 11 21:29:39 PDT 2011,4095,8,172
143,5,1315801784,Sun Sep 11 21:29:44 PDT 2011,4095,8,173
143,5,1315801789,Sun Sep 11 21:29:49 PDT 2011,4095,8,174
143,5,1315801929,Sun Sep 11 21:32:09 PDT 2011,4095,8,175
143,5,1315802024,Sun Sep 11 21:33:44 PDT 2011,4095,8,176
143,5,1315802059,Sun Sep 11 21:34:19 PDT 2011,4095,8,177
143,5,1315802064,Sun Sep 11 21:34:24 PDT 2011,4095,8,178
143,5,1315802069,Sun Sep 11 21:34:29 PDT 2011,4095,8,179
143,5,1315802114,Sun Sep 11 21:35:14 PDT 2011,4095,8,180
143,5,1315802119,Sun Sep 11 21:35:19 PDT 2011,4095,8,181
143,5,1315802134,Sun Sep 11 21:35:34 PDT 2011,4095,9,182
143,5,1315802139,Sun Sep 11 21:35:39 PDT 2011,4095,9,183
143,5,1315802144,Sun Sep 11 21:35:44 PDT 2011,4095,9,184
143,5,1315802149,Sun Sep 11 21:35:49 PDT 2011,4095,9,185
143,5,1315802154,Sun Sep 11 21:35:54 PDT 2011,4095,9,186
143,5,1315802199,Sun Sep 11 21:36:39 PDT 2011,4095,9,187
143,5,1315802204,Sun Sep 11 21:36:44 PDT 2011,4095,9,188
143,5,1315802249,Sun Sep 11 21:37:29 PDT 2011,4095,9,189
143,5,1315802254,Sun Sep 11 21:37:34 PDT 2011,4095,9,190
143,5,1315802349,Sun Sep 11 21:39:09 PDT 2011,4095,9,191
143,5,1315802354,Sun Sep 11 21:39:14 PDT 2011,4095,9,192
143,5,1315802399,Sun Sep 11 21:39:59 PDT 2011,4095,9,193
143,5,1315802469,Sun Sep 11 21:41:09 PDT 2011,4095,9,194
143,5,1315802759,Sun Sep 11 21:45:59 PDT 2011,4095,9,195
143,5,1315802779,Sun Sep 11 21:46:19 PDT 2011,4095,9,196
143,5,1315802834,Sun Sep 11 21:47:14 PDT 2011,4095,9,197
143,5,1315802854,Sun Sep 11 21:47:34 PDT 2011,4095,9,198
143,5,1315802859,Sun Sep 11 21:47:39 PDT 2011,4095,9,199
143,5,1315802864,Sun Sep 11 21:47:44 PDT 2011,4095,9,200
143,5,1315802869,Sun Sep 11 21:47:49 PDT 2011,4095,9,201
143,5,1315802879,Sun Sep 11 21:47:59 PDT 2011,4095,9,202
143,5,1315802884,Sun Sep 11 21:48:04 PDT 2011,4095,9,203
143,5,1315802899,Sun Sep 11 21:48:19 PDT 2011,4095,9,204
143,5,1315802909,Sun Sep 11 21:48:29 PDT 2011,4095,9,205
143,5,1315802914,Sun Sep 11 21:48:34 PDT 2011,4095,9,206
143,5,1315802919,Sun Sep 11 21:48:39 PDT 2011,4095,9,207
143,5,1315802924,Sun Sep 11 21:48:44 PDT 2011,4095,10,208
143,5,1315803094,Sun Sep 11 21:51:34 PDT 2011,4095,10,209
143,5,1315803099,Sun Sep 11 21:51:39 PDT 2011,4095,10,210
143,5,1315803114,Sun Sep 11 21:51:54 PDT 2011,4095,10,211
143,5,1315803369,Sun Sep 11 21:56:09 PDT 2011,4095,10,212
143,5,1315803374,Sun Sep 11 21:56:14 PDT 2011,4095,10,213
143,5,1315803379,Sun Sep 11 21:56:19 PDT 2011,4095,10,214
143,5,1315803454,Sun Sep 11 21:57:34 PDT 2011,4095,10,215
143,5,1315803594,Sun Sep 11 21:59:54 PDT 2011,4095,10,216
143,5,1315803599,Sun Sep 11 21:59:59 PDT 2011,4095,10,217
143,5,1315803604,Sun Sep 11 22:00:04 PDT 2011,4095,10,218
143,5,1315803684,Sun Sep 11 22:01:24 PDT 2011,4095,10,219
143,5,1315803709,Sun Sep 11 22:01:49 PDT 2011,4095,10,220
143,5,1315803719,Sun Sep 11 22:01:59 PDT 2011,4095,10,221
143,5,1315803724,Sun Sep 11 22:02:04 PDT 2011,4095,10,222
143,5,1315803739,Sun Sep 11 22:02:19 PDT 2011,4095,10,223
143,5,1315803784,Sun Sep 11 22:03:04 PDT 2011,4095,10,224
143,5,5935,Wed Dec 31 17:38:55 PST 1969,4095,25,225
143,5,5940,Wed Dec 31 17:39:00 PST 1969,4095,25,226
143,5,5945,Wed Dec 31 17:39:05 PST 1969,4095,25,227
143,5,5985,Wed Dec 31 17:39:45 PST 1969,4095,25,228
143,5,6010,Wed Dec 31 17:40:10 PST 1969,4095,25,229
143,5,6015,Wed Dec 31 17:40:15 PST 1969,4095,25,230
143,5,6075,Wed Dec 31 17:41:15 PST 1969,4095,25,231
143,5,6085,Wed Dec 31 17:41:25 PST 1969,4095,25,232
143,5,6100,Wed Dec 31 17:41:40 PST 1969,4095,25,233
