Tue Oct 11 22:28:49 PDT 2011
Sender,SampleRate,UnixPlumTime,PlumTime,Voltage,Block Id,Sequence No
157,5,880,Wed Dec 31 16:14:40 PST 1969,4095,6,65
157,5,940,Wed Dec 31 16:15:40 PST 1969,4095,6,66
157,5,945,Wed Dec 31 16:15:45 PST 1969,4095,6,67
157,5,950,Wed Dec 31 16:15:50 PST 1969,4095,6,68
157,5,955,Wed Dec 31 16:15:55 PST 1969,4095,6,69
157,5,960,Wed Dec 31 16:16:00 PST 1969,4095,6,70
157,5,965,Wed Dec 31 16:16:05 PST 1969,4095,6,71
157,5,970,Wed Dec 31 16:16:10 PST 1969,4095,6,72
157,5,985,Wed Dec 31 16:16:25 PST 1969,4095,6,73
157,5,995,Wed Dec 31 16:16:35 PST 1969,4095,6,74
157,5,1025,Wed Dec 31 16:17:05 PST 1969,4095,6,75
157,5,1035,Wed Dec 31 16:17:15 PST 1969,4095,6,76
157,5,1045,Wed Dec 31 16:17:25 PST 1969,4095,6,77
157,5,1050,Wed Dec 31 16:17:30 PST 1969,4095,7,78
157,5,1055,Wed Dec 31 16:17:35 PST 1969,4095,7,79
157,5,1060,Wed Dec 31 16:17:40 PST 1969,4095,7,80
157,5,1065,Wed Dec 31 16:17:45 PST 1969,4095,7,81
157,5,1070,Wed Dec 31 16:17:50 PST 1969,4095,7,82
157,5,1080,Wed Dec 31 16:18:00 PST 1969,4095,7,83
157,5,1100,Wed Dec 31 16:18:20 PST 1969,4095,7,84
157,5,1110,Wed Dec 31 16:18:30 PST 1969,4095,7,85
157,5,1120,Wed Dec 31 16:18:40 PST 1969,4095,7,86
157,5,1125,Wed Dec 31 16:18:45 PST 1969,4095,7,87
157,5,1130,Wed Dec 31 16:18:50 PST 1969,4095,7,88
157,5,1135,Wed Dec 31 16:18:55 PST 1969,4095,7,89
157,5,1140,Wed Dec 31 16:19:00 PST 1969,4095,7,90
157,5,1150,Wed Dec 31 16:19:10 PST 1969,4095,7,91
157,5,1155,Wed Dec 31 16:19:15 PST 1969,4095,7,92
157,5,1160,Wed Dec 31 16:19:20 PST 1969,4095,7,93
157,5,1165,Wed Dec 31 16:19:25 PST 1969,4095,7,94
157,5,1170,Wed Dec 31 16:19:30 PST 1969,4095,7,95
157,5,1175,Wed Dec 31 16:19:35 PST 1969,4095,7,96
157,5,1180,Wed Dec 31 16:19:40 PST 1969,4095,7,97
157,5,1185,Wed Dec 31 16:19:45 PST 1969,4095,7,98
157,5,1190,Wed Dec 31 16:19:50 PST 1969,4095,7,99
157,5,1195,Wed Dec 31 16:19:55 PST 1969,4095,7,100
157,5,1200,Wed Dec 31 16:20:00 PST 1969,4095,7,101
157,5,1205,Wed Dec 31 16:20:05 PST 1969,4095,7,102
157,5,1210,Wed Dec 31 16:20:10 PST 1969,4095,7,103
157,5,1220,Wed Dec 31 16:20:20 PST 1969,4095,8,104
157,5,1230,Wed Dec 31 16:20:30 PST 1969,4095,8,105
157,5,1235,Wed Dec 31 16:20:35 PST 1969,4095,8,106
157,5,1240,Wed Dec 31 16:20:40 PST 1969,4095,8,107
157,5,1245,Wed Dec 31 16:20:45 PST 1969,4095,8,108
157,5,1250,Wed Dec 31 16:20:50 PST 1969,4095,8,109
157,5,1255,Wed Dec 31 16:20:55 PST 1969,4095,8,110
157,5,1260,Wed Dec 31 16:21:00 PST 1969,4095,8,111
157,5,1265,Wed Dec 31 16:21:05 PST 1969,4095,8,112
157,5,1270,Wed Dec 31 16:21:10 PST 1969,4095,8,113
157,5,1275,Wed Dec 31 16:21:15 PST 1969,4095,8,114
157,5,1280,Wed Dec 31 16:21:20 PST 1969,4095,8,115
157,5,1285,Wed Dec 31 16:21:25 PST 1969,4095,8,116
157,5,1290,Wed Dec 31 16:21:30 PST 1969,4095,8,117
157,5,1295,Wed Dec 31 16:21:35 PST 1969,4095,8,118
157,5,1300,Wed Dec 31 16:21:40 PST 1969,4095,8,119
157,5,1305,Wed Dec 31 16:21:45 PST 1969,4095,8,120
157,5,1310,Wed Dec 31 16:21:50 PST 1969,4095,8,121
157,5,1320,Wed Dec 31 16:22:00 PST 1969,4095,8,122
157,5,1315800489,Sun Sep 11 21:08:09 PDT 2011,4095,8,175
157,5,1315800514,Sun Sep 11 21:08:34 PDT 2011,4095,8,176
157,5,1315800569,Sun Sep 11 21:09:29 PDT 2011,4095,8,177
157,5,1315800578,Sun Sep 11 21:09:38 PDT 2011,4095,8,178
157,5,1315800583,Sun Sep 11 21:09:43 PDT 2011,4095,8,179
157,5,1315800588,Sun Sep 11 21:09:48 PDT 2011,4095,8,180
157,5,1315800603,Sun Sep 11 21:10:03 PDT 2011,4095,8,181
157,5,1125,Wed Dec 31 16:18:45 PST 1969,4095,13,123
157,5,1130,Wed Dec 31 16:18:50 PST 1969,4095,13,124
157,5,1135,Wed Dec 31 16:18:55 PST 1969,4095,13,125
157,5,1165,Wed Dec 31 16:19:25 PST 1969,4095,13,126
157,5,1175,Wed Dec 31 16:19:35 PST 1969,4095,13,127
157,5,1180,Wed Dec 31 16:19:40 PST 1969,4095,13,128
157,5,1200,Wed Dec 31 16:20:00 PST 1969,4095,13,129
157,5,1205,Wed Dec 31 16:20:05 PST 1969,4095,14,130
157,5,1210,Wed Dec 31 16:20:10 PST 1969,4095,14,131
157,5,1220,Wed Dec 31 16:20:20 PST 1969,4095,14,132
157,5,1240,Wed Dec 31 16:20:40 PST 1969,4095,14,133
157,5,1245,Wed Dec 31 16:20:45 PST 1969,4095,14,134
157,5,1250,Wed Dec 31 16:20:50 PST 1969,4095,14,135
157,5,1255,Wed Dec 31 16:20:55 PST 1969,4095,14,136
157,5,1260,Wed Dec 31 16:21:00 PST 1969,4095,14,137
157,5,1275,Wed Dec 31 16:21:15 PST 1969,4095,14,138
157,5,1300,Wed Dec 31 16:21:40 PST 1969,4095,14,139
157,5,1305,Wed Dec 31 16:21:45 PST 1969,4095,14,140
157,5,1310,Wed Dec 31 16:21:50 PST 1969,4095,14,141
157,5,1315,Wed Dec 31 16:21:55 PST 1969,4095,14,142
157,5,1320,Wed Dec 31 16:22:00 PST 1969,4095,14,143
157,5,1325,Wed Dec 31 16:22:05 PST 1969,4095,14,144
157,5,1330,Wed Dec 31 16:22:10 PST 1969,4095,14,145
157,5,1335,Wed Dec 31 16:22:15 PST 1969,4095,14,146
157,5,1340,Wed Dec 31 16:22:20 PST 1969,4095,14,147
157,5,1345,Wed Dec 31 16:22:25 PST 1969,4095,14,148
157,5,1350,Wed Dec 31 16:22:30 PST 1969,4095,14,149
157,5,1355,Wed Dec 31 16:22:35 PST 1969,4095,14,150
157,5,1360,Wed Dec 31 16:22:40 PST 1969,4095,14,151
157,5,1365,Wed Dec 31 16:22:45 PST 1969,4095,14,152
157,5,1370,Wed Dec 31 16:22:50 PST 1969,4095,14,153
157,5,1375,Wed Dec 31 16:22:55 PST 1969,4095,14,154
157,5,1380,Wed Dec 31 16:23:00 PST 1969,4095,14,155
157,5,1385,Wed Dec 31 16:23:05 PST 1969,4095,15,156
157,5,1390,Wed Dec 31 16:23:10 PST 1969,4095,15,157
157,5,1395,Wed Dec 31 16:23:15 PST 1969,4095,15,158
157,5,1400,Wed Dec 31 16:23:20 PST 1969,4095,15,159
157,5,1405,Wed Dec 31 16:23:25 PST 1969,4095,15,160
157,5,1410,Wed Dec 31 16:23:30 PST 1969,4095,15,161
157,5,1415,Wed Dec 31 16:23:35 PST 1969,4095,15,162
157,5,1425,Wed Dec 31 16:23:45 PST 1969,4095,15,163
157,5,1430,Wed Dec 31 16:23:50 PST 1969,4095,15,164
157,5,1435,Wed Dec 31 16:23:55 PST 1969,4095,15,165
157,5,1440,Wed Dec 31 16:24:00 PST 1969,4095,15,166
157,5,1450,Wed Dec 31 16:24:10 PST 1969,4095,15,167
157,5,1455,Wed Dec 31 16:24:15 PST 1969,4095,15,168
157,5,1460,Wed Dec 31 16:24:20 PST 1969,4095,15,169
157,5,1475,Wed Dec 31 16:24:35 PST 1969,4095,15,170
157,5,1480,Wed Dec 31 16:24:40 PST 1969,4095,15,171
157,5,1495,Wed Dec 31 16:24:55 PST 1969,4095,15,172
157,5,1525,Wed Dec 31 16:25:25 PST 1969,4095,15,173
157,5,1530,Wed Dec 31 16:25:30 PST 1969,4095,15,174
157,5,1580,Wed Dec 31 16:26:20 PST 1969,4095,16,182
157,5,1590,Wed Dec 31 16:26:30 PST 1969,4095,16,183
157,5,1600,Wed Dec 31 16:26:40 PST 1969,4095,16,184
157,5,1610,Wed Dec 31 16:26:50 PST 1969,4095,16,185
157,5,1615,Wed Dec 31 16:26:55 PST 1969,4095,16,186
157,5,1620,Wed Dec 31 16:27:00 PST 1969,4095,16,187
157,5,1625,Wed Dec 31 16:27:05 PST 1969,4095,16,188
157,5,1630,Wed Dec 31 16:27:10 PST 1969,4095,16,189
157,5,1640,Wed Dec 31 16:27:20 PST 1969,4095,16,190
157,5,1645,Wed Dec 31 16:27:25 PST 1969,4095,16,191
157,5,1950,Wed Dec 31 16:32:30 PST 1969,4095,17,216
157,5,1955,Wed Dec 31 16:32:35 PST 1969,4095,17,217
157,5,1960,Wed Dec 31 16:32:40 PST 1969,4095,17,218
157,5,2010,Wed Dec 31 16:33:30 PST 1969,4095,17,219
157,5,2020,Wed Dec 31 16:33:40 PST 1969,4095,17,220
157,5,2040,Wed Dec 31 16:34:00 PST 1969,4095,17,221
157,5,2045,Wed Dec 31 16:34:05 PST 1969,4095,17,222
157,5,2065,Wed Dec 31 16:34:25 PST 1969,4095,17,223
157,5,2080,Wed Dec 31 16:34:40 PST 1969,4095,17,224
157,5,2085,Wed Dec 31 16:34:45 PST 1969,4095,17,225
157,5,2095,Wed Dec 31 16:34:55 PST 1969,4095,17,226
157,5,2180,Wed Dec 31 16:36:20 PST 1969,4095,17,227
157,5,2185,Wed Dec 31 16:36:25 PST 1969,4095,17,228
157,5,2190,Wed Dec 31 16:36:30 PST 1969,4095,17,229
157,5,2195,Wed Dec 31 16:36:35 PST 1969,4095,17,230
157,5,2205,Wed Dec 31 16:36:45 PST 1969,4095,17,231
157,5,2210,Wed Dec 31 16:36:50 PST 1969,4095,17,232
157,5,2215,Wed Dec 31 16:36:55 PST 1969,4095,17,233
157,5,2220,Wed Dec 31 16:37:00 PST 1969,4095,18,234
157,5,2225,Wed Dec 31 16:37:05 PST 1969,4095,18,235
157,5,2240,Wed Dec 31 16:37:20 PST 1969,4095,18,236
157,5,2260,Wed Dec 31 16:37:40 PST 1969,4095,18,237
157,5,2265,Wed Dec 31 16:37:45 PST 1969,4095,18,238
157,5,2290,Wed Dec 31 16:38:10 PST 1969,4095,18,239
157,5,2305,Wed Dec 31 16:38:25 PST 1969,4095,18,240
157,5,2335,Wed Dec 31 16:38:55 PST 1969,4095,18,241
157,5,2340,Wed Dec 31 16:39:00 PST 1969,4095,18,242
157,5,2345,Wed Dec 31 16:39:05 PST 1969,4095,18,243
157,5,2355,Wed Dec 31 16:39:15 PST 1969,4095,18,244
157,5,1315370612,Tue Sep 06 21:43:32 PDT 2011,4095,18,427
157,5,1315370632,Tue Sep 06 21:43:52 PDT 2011,4095,18,428
157,5,1315370637,Tue Sep 06 21:43:57 PDT 2011,4095,18,429
157,5,1315370642,Tue Sep 06 21:44:02 PDT 2011,4095,18,430
157,5,1315370647,Tue Sep 06 21:44:07 PDT 2011,4095,18,431
157,5,1315370662,Tue Sep 06 21:44:22 PDT 2011,4095,18,432
157,5,1315370672,Tue Sep 06 21:44:32 PDT 2011,4095,18,433
157,5,1315370682,Tue Sep 06 21:44:42 PDT 2011,4095,18,434
157,5,1315370687,Tue Sep 06 21:44:47 PDT 2011,4095,18,435
157,5,1315370692,Tue Sep 06 21:44:52 PDT 2011,4095,18,436
157,5,1315370697,Tue Sep 06 21:44:57 PDT 2011,4095,18,437
157,5,1315370702,Tue Sep 06 21:45:02 PDT 2011,4095,18,438
157,5,1315370712,Tue Sep 06 21:45:12 PDT 2011,4095,18,439
157,5,1315370717,Tue Sep 06 21:45:17 PDT 2011,4095,18,440
157,5,1315370722,Tue Sep 06 21:45:22 PDT 2011,4095,18,441
157,5,4830,Wed Dec 31 17:20:30 PST 1969,4095,28,245
