Wed Aug 31 11:54:32 IST 2011
Sender,SampleRate,UnixPlumTime,PlumTime,Voltage,Block Id,Sequence No
203,5,1314769151,Wed Aug 31 11:09:11 IST 2011,4095,20,489
203,5,1314769156,Wed Aug 31 11:09:16 IST 2011,4095,20,490
203,5,1314769166,Wed Aug 31 11:09:26 IST 2011,4095,20,491
203,5,1314769326,Wed Aug 31 11:12:06 IST 2011,4095,20,492
203,5,1314769331,Wed Aug 31 11:12:11 IST 2011,4095,20,493
203,5,1314769336,Wed Aug 31 11:12:16 IST 2011,4095,21,494
203,5,1314769461,Wed Aug 31 11:14:21 IST 2011,4095,21,495
203,5,1314769466,Wed Aug 31 11:14:26 IST 2011,4095,21,496
203,5,1314769471,Wed Aug 31 11:14:31 IST 2011,4095,21,497
203,5,1314769511,Wed Aug 31 11:15:11 IST 2011,4095,21,498
203,5,1314769521,Wed Aug 31 11:15:21 IST 2011,4095,21,499
203,5,1314769526,Wed Aug 31 11:15:26 IST 2011,4095,21,500
203,5,1314769531,Wed Aug 31 11:15:31 IST 2011,4095,21,501
203,5,1314769541,Wed Aug 31 11:15:41 IST 2011,4095,21,502
203,5,1314769546,Wed Aug 31 11:15:46 IST 2011,4095,21,503
203,5,1314769561,Wed Aug 31 11:16:01 IST 2011,4095,21,504
203,5,1314769571,Wed Aug 31 11:16:11 IST 2011,4095,21,505
203,5,1314769576,Wed Aug 31 11:16:16 IST 2011,4095,21,506
203,5,1314769586,Wed Aug 31 11:16:26 IST 2011,4095,21,507
203,5,1314769591,Wed Aug 31 11:16:31 IST 2011,4095,21,508
203,5,1314769596,Wed Aug 31 11:16:36 IST 2011,4095,21,509
203,5,1314769611,Wed Aug 31 11:16:51 IST 2011,4095,21,510
203,5,1314769656,Wed Aug 31 11:17:36 IST 2011,4095,21,511
203,5,1314769671,Wed Aug 31 11:17:51 IST 2011,4095,21,512
203,5,1314769751,Wed Aug 31 11:19:11 IST 2011,4095,21,513
203,5,1314769806,Wed Aug 31 11:20:06 IST 2011,4095,21,514
203,5,1314769811,Wed Aug 31 11:20:11 IST 2011,4095,21,515
203,5,1314769816,Wed Aug 31 11:20:16 IST 2011,4095,21,516
203,5,1314769826,Wed Aug 31 11:20:26 IST 2011,4095,21,517
203,5,1314769831,Wed Aug 31 11:20:31 IST 2011,4095,21,518
203,5,1314769876,Wed Aug 31 11:21:16 IST 2011,4095,21,519
203,5,1314769896,Wed Aug 31 11:21:36 IST 2011,4095,22,520
203,5,1314769926,Wed Aug 31 11:22:06 IST 2011,4095,22,521
203,5,1314769961,Wed Aug 31 11:22:41 IST 2011,4095,22,522
203,5,1314769966,Wed Aug 31 11:22:46 IST 2011,4095,22,523
203,5,1314769971,Wed Aug 31 11:22:51 IST 2011,4095,22,524
203,5,1314770051,Wed Aug 31 11:24:11 IST 2011,4095,22,525
203,5,1314770056,Wed Aug 31 11:24:16 IST 2011,4095,22,526
203,5,1314770071,Wed Aug 31 11:24:31 IST 2011,4095,22,527
203,5,1314770076,Wed Aug 31 11:24:36 IST 2011,4095,22,528
203,5,1314770086,Wed Aug 31 11:24:46 IST 2011,4095,22,529
203,5,1314770091,Wed Aug 31 11:24:51 IST 2011,4095,22,530
203,5,1314770096,Wed Aug 31 11:24:56 IST 2011,4095,22,531
203,5,1314770101,Wed Aug 31 11:25:01 IST 2011,4095,22,532
203,5,1314770121,Wed Aug 31 11:25:21 IST 2011,4095,22,533
203,5,1314770161,Wed Aug 31 11:26:01 IST 2011,4095,22,534
203,5,1314770166,Wed Aug 31 11:26:06 IST 2011,4095,22,535
203,5,1314770211,Wed Aug 31 11:26:51 IST 2011,4095,22,536
203,5,1314770216,Wed Aug 31 11:26:56 IST 2011,4095,22,537
203,5,1314770221,Wed Aug 31 11:27:01 IST 2011,4095,22,538
203,5,1314770231,Wed Aug 31 11:27:11 IST 2011,4095,22,539
203,5,1314770236,Wed Aug 31 11:27:16 IST 2011,4095,22,540
203,5,1314770256,Wed Aug 31 11:27:36 IST 2011,4095,22,541
203,5,1314770261,Wed Aug 31 11:27:41 IST 2011,4095,22,542
203,5,1314770266,Wed Aug 31 11:27:46 IST 2011,4095,22,543
203,5,1314770271,Wed Aug 31 11:27:51 IST 2011,4095,22,544
203,5,1314770376,Wed Aug 31 11:29:36 IST 2011,4095,22,545
203,5,1314770386,Wed Aug 31 11:29:46 IST 2011,4095,23,546
203,5,1314770396,Wed Aug 31 11:29:56 IST 2011,4095,23,547
203,5,1314770406,Wed Aug 31 11:30:06 IST 2011,4095,23,548
203,5,1314770451,Wed Aug 31 11:30:51 IST 2011,4095,23,549
203,5,1314770461,Wed Aug 31 11:31:01 IST 2011,4095,23,550
203,5,1314770471,Wed Aug 31 11:31:11 IST 2011,4095,23,551
203,5,1314770511,Wed Aug 31 11:31:51 IST 2011,4095,23,552
203,5,1314770516,Wed Aug 31 11:31:56 IST 2011,4095,23,553
203,5,1314770521,Wed Aug 31 11:32:01 IST 2011,4095,23,554
203,5,1314770531,Wed Aug 31 11:32:11 IST 2011,4095,23,555
203,5,1314770536,Wed Aug 31 11:32:16 IST 2011,4095,23,556
203,5,1314770541,Wed Aug 31 11:32:21 IST 2011,4095,23,557
203,5,1314770546,Wed Aug 31 11:32:26 IST 2011,4095,23,558
203,5,1314770561,Wed Aug 31 11:32:41 IST 2011,4095,23,559
203,5,1314770566,Wed Aug 31 11:32:46 IST 2011,4095,23,560
203,5,1314770576,Wed Aug 31 11:32:56 IST 2011,4095,23,561
203,5,1314770581,Wed Aug 31 11:33:01 IST 2011,4095,23,562
203,5,1314770586,Wed Aug 31 11:33:06 IST 2011,4095,23,563
203,5,1314770591,Wed Aug 31 11:33:11 IST 2011,4095,23,564
203,5,1314770626,Wed Aug 31 11:33:46 IST 2011,4095,23,565
203,5,1314770651,Wed Aug 31 11:34:11 IST 2011,4095,23,566
203,5,1314770711,Wed Aug 31 11:35:11 IST 2011,4095,23,567
203,5,1314770936,Wed Aug 31 11:38:56 IST 2011,4095,23,568
203,5,1314770941,Wed Aug 31 11:39:01 IST 2011,4095,23,569
203,5,1314770971,Wed Aug 31 11:39:31 IST 2011,4095,23,570
203,5,1314770976,Wed Aug 31 11:39:36 IST 2011,4095,23,571
203,5,1314770981,Wed Aug 31 11:39:41 IST 2011,4095,24,572
203,5,1314770986,Wed Aug 31 11:39:46 IST 2011,4095,24,573
203,5,1314770991,Wed Aug 31 11:39:51 IST 2011,4095,24,574
203,5,1314771001,Wed Aug 31 11:40:01 IST 2011,4095,24,575
203,5,1314771011,Wed Aug 31 11:40:11 IST 2011,4095,24,576
203,5,1314771026,Wed Aug 31 11:40:26 IST 2011,4095,24,577
203,5,1314771036,Wed Aug 31 11:40:36 IST 2011,4095,24,578
203,5,1314771046,Wed Aug 31 11:40:46 IST 2011,4095,24,579
203,5,1314771056,Wed Aug 31 11:40:56 IST 2011,4095,24,580
203,5,1314771081,Wed Aug 31 11:41:21 IST 2011,4095,24,581
203,5,1314771101,Wed Aug 31 11:41:41 IST 2011,4095,24,582
203,5,1314771116,Wed Aug 31 11:41:56 IST 2011,4095,24,583
203,5,1314771226,Wed Aug 31 11:43:46 IST 2011,4095,24,584
203,5,1314771246,Wed Aug 31 11:44:06 IST 2011,4095,24,585
203,5,1314771271,Wed Aug 31 11:44:31 IST 2011,4095,24,586
203,5,1314771276,Wed Aug 31 11:44:36 IST 2011,4095,24,587
203,5,1314771281,Wed Aug 31 11:44:41 IST 2011,4095,24,588
203,5,1314771286,Wed Aug 31 11:44:46 IST 2011,4095,24,589
203,5,1314771306,Wed Aug 31 11:45:06 IST 2011,4095,24,590
203,5,1314771326,Wed Aug 31 11:45:26 IST 2011,4095,24,591
203,5,1314771341,Wed Aug 31 11:45:41 IST 2011,4095,24,592
203,5,1314771356,Wed Aug 31 11:45:56 IST 2011,4095,24,593
203,5,1314771366,Wed Aug 31 11:46:06 IST 2011,4095,24,594
203,5,1314771391,Wed Aug 31 11:46:31 IST 2011,4095,24,595
203,5,1314771396,Wed Aug 31 11:46:36 IST 2011,4095,24,596
203,5,1314771401,Wed Aug 31 11:46:41 IST 2011,4095,24,597
203,5,1314771456,Wed Aug 31 11:47:36 IST 2011,4095,25,598
203,5,1314771486,Wed Aug 31 11:48:06 IST 2011,4095,25,599
203,5,1314771506,Wed Aug 31 11:48:26 IST 2011,4095,25,600
203,5,1314771516,Wed Aug 31 11:48:36 IST 2011,4095,25,601
203,5,1314771616,Wed Aug 31 11:50:16 IST 2011,4095,25,602
203,5,1314771651,Wed Aug 31 11:50:51 IST 2011,4095,25,603
203,5,1314771746,Wed Aug 31 11:52:26 IST 2011,4095,25,604
203,5,1314771756,Wed Aug 31 11:52:36 IST 2011,4095,25,605
203,5,1314771776,Wed Aug 31 11:52:56 IST 2011,4095,25,606
203,5,1314771796,Wed Aug 31 11:53:16 IST 2011,4095,25,607
203,5,1314771801,Wed Aug 31 11:53:21 IST 2011,4095,25,608
203,5,1314771806,Wed Aug 31 11:53:26 IST 2011,4095,25,609
203,5,1314771811,Wed Aug 31 11:53:31 IST 2011,4095,25,610
203,5,1314771816,Wed Aug 31 11:53:36 IST 2011,4095,25,611
203,5,1314771821,Wed Aug 31 11:53:41 IST 2011,4095,25,612
203,5,1314771831,Wed Aug 31 11:53:51 IST 2011,4095,25,613
203,5,1314771841,Wed Aug 31 11:54:01 IST 2011,4095,25,614
203,5,1314771846,Wed Aug 31 11:54:06 IST 2011,4095,25,615
203,5,1314771856,Wed Aug 31 11:54:16 IST 2011,4095,25,616
